Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
4-Jan,,4,301,196,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,23,17,66
4-Jan,,4,301,196,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,34,17,77
4-Jan,,4,301,196,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,5,5,24
4-Jan,,4,301,196,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,14,13,66
4-Jan,,4,301,196,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,27,11,46
5-Jan,,5,1758,1126,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,58,32,90
5-Jan,,5,1758,1126,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,4
5-Jan,,5,1758,1126,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,2,0,9
5-Jan,,5,1758,1126,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,341,94,494
5-Jan,,5,1758,1126,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,306,89,462
5-Jan,,5,1758,1126,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,89,36,131
5-Jan,,5,1758,1126,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,54,21,78
5-Jan,,5,1758,1126,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,338,96,508
5-Jan,,5,1758,1126,1,7,"State Senator, Dist 4",,15,"(G) GREENWELL, Kelly",GRE,C,64,33,124
5-Jan,,5,1758,1126,1,7,"State Senator, Dist 4",,16,"(D) SOLOMON, Malama",DEM,C,306,78,423
5-Jan,,5,1758,1126,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,162,50,264
5-Jan,,5,1758,1126,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,47,14,99
5-Jan,,5,1758,1126,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,32,14,54
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,47,18,100
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,4,3,9
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,5,1,7
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,18,2,23
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,29,6,31
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,24,8,41
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,9,0,16
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,1,3
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,4,2,18
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,9,9,13
5-Jan,,5,1758,1126,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,29,9,75
5-Jan,,5,1758,1126,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,167,55,281
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,29,9,43
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,102,28,161
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,35,11,55
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,13,7,27
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,12,3,36
5-Jan,,5,1758,1126,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,37,14,54
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,17,4,14
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,20,8,25
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,8,2,25
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,26,7,56
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,28,11,37
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,20,5,27
5-Jan,,5,1758,1126,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,54,24,141
5-Jan,,5,1758,1126,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,193,54,259
5-Jan,,5,1758,1126,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,201,70,330
5-Jan,,5,1758,1126,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,232,54,290
5-Jan,,5,1758,1126,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,152,63,260
5-Jan,,5,1758,1126,1,60,"Councilmember, Dist 1",,141,"POINDEXTER, Valerie",,C,236,74,314
5-Jan,,5,1758,1126,1,60,"Councilmember, Dist 1",,142,"YAGONG, Chelsea",,C,140,42,244
5-Jan,,5,1758,1126,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,176,57,325
5-Jan,,5,1758,1126,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,184,55,200
5-Jan,,5,1758,1126,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,230,67,304
5-Jan,,5,1758,1126,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,131,45,221
5-Jan,,5,1758,1126,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,276,74,366
5-Jan,,5,1758,1126,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,81,35,141
5-Jan,,5,1758,1126,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,199,60,339
5-Jan,,5,1758,1126,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,155,50,172
5-Jan,,5,1758,1126,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,210,62,332
5-Jan,,5,1758,1126,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,207,NO,,C,143,48,176
5-Jan,,5,1758,1126,1,85,4. HAWAI'I: Establishing Special Funds   ,,208,YES,,C,86,37,156
5-Jan,,5,1758,1126,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,270,74,358
5-Jan,,5,1758,1126,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,282,81,349
5-Jan,,5,1758,1126,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,66,27,134
5-Jan,,5,1758,1126,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,225,68,352
5-Jan,,5,1758,1126,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,128,47,164
6-Jan,,6,1379,938,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,79,24,93
6-Jan,,6,1379,938,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,3,0,7
6-Jan,,6,1379,938,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,1,6
6-Jan,,6,1379,938,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,265,112,343
6-Jan,,6,1379,938,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,241,101,316
6-Jan,,6,1379,938,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,108,36,128
6-Jan,,6,1379,938,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,52,24,77
6-Jan,,6,1379,938,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,285,108,349
6-Jan,,6,1379,938,1,7,"State Senator, Dist 4",,15,"(G) GREENWELL, Kelly",GRE,C,74,30,120
6-Jan,,6,1379,938,1,7,"State Senator, Dist 4",,16,"(D) SOLOMON, Malama",DEM,C,234,93,276
6-Jan,,6,1379,938,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,129,48,200
6-Jan,,6,1379,938,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,49,17,59
6-Jan,,6,1379,938,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,28,20,53
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,37,20,81
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,4,2,5
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,6,0,4
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,5,6,14
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,18,8,22
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,15,8,42
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,11,6,19
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,3,0,2
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,7,4,12
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,10,5,14
6-Jan,,6,1379,938,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,24,5,39
6-Jan,,6,1379,938,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,126,59,212
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,23,13,42
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,95,30,95
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,33,15,53
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,12,4,27
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,7,4,21
6-Jan,,6,1379,938,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,21,11,40
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,19,7,10
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,16,2,16
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,17,4,19
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,20,10,33
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,25,8,52
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,9,6,22
6-Jan,,6,1379,938,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,41,26,97
6-Jan,,6,1379,938,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,168,53,204
6-Jan,,6,1379,938,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,176,84,228
6-Jan,,6,1379,938,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,177,82,223
6-Jan,,6,1379,938,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,151,47,189
6-Jan,,6,1379,938,1,60,"Councilmember, Dist 1",,141,"POINDEXTER, Valerie",,C,189,74,241
6-Jan,,6,1379,938,1,60,"Councilmember, Dist 1",,142,"YAGONG, Chelsea",,C,118,54,176
6-Jan,,6,1379,938,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,157,71,245
6-Jan,,6,1379,938,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,149,54,145
6-Jan,,6,1379,938,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,166,70,216
6-Jan,,6,1379,938,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,144,59,169
6-Jan,,6,1379,938,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,224,91,283
6-Jan,,6,1379,938,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,85,31,98
6-Jan,,6,1379,938,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,154,81,255
6-Jan,,6,1379,938,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,146,44,139
6-Jan,,6,1379,938,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,150,81,264
6-Jan,,6,1379,938,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,207,NO,,C,147,43,126
6-Jan,,6,1379,938,1,85,4. HAWAI'I: Establishing Special Funds   ,,208,YES,,C,80,45,115
6-Jan,,6,1379,938,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,232,79,270
6-Jan,,6,1379,938,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,225,88,275
6-Jan,,6,1379,938,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,72,30,91
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,46,34,89
6-Jan,,6,1379,938,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,195,94,262
6-Jan,,6,1379,938,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,116,35,128
7-Jan,,7,1731,954,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,65,29,102
7-Jan,,7,1731,954,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,3,2,14
7-Jan,,7,1731,954,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,4,2,7
7-Jan,,7,1731,954,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,203,137,381
7-Jan,,7,1731,954,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,177,127,374
7-Jan,,7,1731,954,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,94,43,128
7-Jan,,7,1731,954,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,60,32,91
7-Jan,,7,1731,954,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,206,130,396
7-Jan,,7,1731,954,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,105,70,182
7-Jan,,7,1731,954,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,32,25,88
7-Jan,,7,1731,954,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,19,29,73
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,30,24,73
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,1,0,6
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,2,2,8
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,8,4,23
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,12,10,20
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,19,17,38
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,8,10,17
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,3,4
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,5,4,15
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,15,8,16
7-Jan,,7,1731,954,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,10,7,48
7-Jan,,7,1731,954,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,102,73,237
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,13,10,54
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,62,48,97
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,31,23,55
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,9,9,24
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,11,6,33
7-Jan,,7,1731,954,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,25,16,42
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,6,7,28
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,8,3,24
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,8,15,33
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,11,7,27
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,13,13,42
7-Jan,,7,1731,954,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,20,10,33
7-Jan,,7,1731,954,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,127,79,240
7-Jan,,7,1731,954,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,142,89,259
7-Jan,,7,1731,954,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,105,65,183
7-Jan,,7,1731,954,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,151,95,276
7-Jan,,7,1731,954,1,60,"Councilmember, Dist 1",,141,"POINDEXTER, Valerie",,C,162,90,245
7-Jan,,7,1731,954,1,60,"Councilmember, Dist 1",,142,"YAGONG, Chelsea",,C,90,62,197
7-Jan,,7,1731,954,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,122,84,300
7-Jan,,7,1731,954,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,123,68,150
7-Jan,,7,1731,954,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,145,95,263
7-Jan,,7,1731,954,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,104,63,196
7-Jan,,7,1731,954,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,183,100,329
7-Jan,,7,1731,954,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,56,50,105
7-Jan,,7,1731,954,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,132,82,278
7-Jan,,7,1731,954,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,105,74,159
7-Jan,,7,1731,954,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,139,89,300
7-Jan,,7,1731,954,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,207,NO,,C,102,64,133
7-Jan,,7,1731,954,1,85,4. HAWAI'I: Establishing Special Funds   ,,208,YES,,C,84,48,134
7-Jan,,7,1731,954,1,85,4. HAWAI'I: Establishing Special Funds   ,,209,NO,,C,158,107,304
7-Jan,,7,1731,954,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,210,YES,,C,189,105,295
7-Jan,,7,1731,954,1,86,5. HAWAI'I: Eligibility for Redistricting Commissioners to be Candidates for County Council   ,,211,NO,,C,47,46,128
7-Jan,,7,1731,954,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,212,YES,,C,160,105,321
7-Jan,,7,1731,954,1,87,6. HAWAI'I: Establishing a Game Management Advisory Commission   ,,213,NO,,C,86,51,129
8-Jan,,8,4717,3182,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,244,101,269
8-Jan,,8,4717,3182,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,11,2,19
8-Jan,,8,4717,3182,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,7,4,12
8-Jan,,8,4717,3182,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,1079,389,1022
8-Jan,,8,4717,3182,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,984,352,913
8-Jan,,8,4717,3182,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,349,142,392
8-Jan,,8,4717,3182,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,180,80,205
8-Jan,,8,4717,3182,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,1111,404,1065
8-Jan,,8,4717,3182,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,547,231,535
8-Jan,,8,4717,3182,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,132,66,212
8-Jan,,8,4717,3182,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,101,41,132
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,156,65,226
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,7,3,14
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,35,16,25
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,39,19,64
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,86,27,56
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,45,34,91
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,43,25,58
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,5,1,7
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,16,9,34
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,38,14,45
8-Jan,,8,4717,3182,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,43,28,65
8-Jan,,8,4717,3182,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,475,220,621
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,66,28,99
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,399,153,324
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,135,56,152
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,18,19,55
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,36,18,79
8-Jan,,8,4717,3182,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,98,40,126
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,30,6,27
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,66,26,67
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,30,13,46
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,70,32,93
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,127,61,146
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,50,23,81
8-Jan,,8,4717,3182,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,183,88,248
8-Jan,,8,4717,3182,1,58,"Mayor, County of Hawaii",,137,"KENOI, Billy",,C,693,258,631
8-Jan,,8,4717,3182,1,58,"Mayor, County of Hawaii",,138,"KIM, Harry",,C,631,234,674
8-Jan,,8,4717,3182,1,59,"Prosecuting Attorney, County of Hawaii",,139,"ASHIDA, Lincoln",,C,793,279,625
8-Jan,,8,4717,3182,1,59,"Prosecuting Attorney, County of Hawaii",,140,"ROTH, Mitch",,C,501,198,618
8-Jan,,8,4717,3182,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,518,238,688
8-Jan,,8,4717,3182,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,657,223,486
8-Jan,,8,4717,3182,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,730,288,685
8-Jan,,8,4717,3182,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,453,181,491
8-Jan,,8,4717,3182,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,202,YES,,C,854,307,819
8-Jan,,8,4717,3182,1,82,1. HAWAI'I: Records and Meetings Open to the Public   ,,203,NO,,C,308,147,319
8-Jan,,8,4717,3182,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,204,YES,,C,556,228,680
8-Jan,,8,4717,3182,1,83,"2. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Fund   ",,205,NO,,C,582,222,466
8-Jan,,8,4717,3182,1,84,"3. HAWAI'I: Public Access, Open Space, and Natural Resources Preservation Maintenance Fund   ",,206,YES,,C,592,254,742
