Ward Precinct Code,Ward Precinct,Race Code,Race,Candidate Code,Candidate,Count
701,"Ward 7, Precinct 1",90,REGISTER of DEEDS,80,Write-in,6
701,"Ward 7, Precinct 1",90,REGISTER of DEEDS,999995,Blank,430
701,"Ward 7, Precinct 1",90,REGISTER of DEEDS,999996,Total,1808
701,"Ward 7, Precinct 1",100,SHERIFF,10,PETER J KOUTOUJIAN,1304
701,"Ward 7, Precinct 1",100,SHERIFF,15,ERNESTO M PETRONE,129
701,"Ward 7, Precinct 1",100,SHERIFF,19,WI - James Williamson,1
803,"Ward 8, Precinct 3",203,QUESTION 3,20,NO,117
701,"Ward 7, Precinct 1",100,SHERIFF,20,Write-in,5
701,"Ward 7, Precinct 1",100,SHERIFF,999995,Blank,369
701,"Ward 7, Precinct 1",100,SHERIFF,999996,Total,1808
701,"Ward 7, Precinct 1",201,QUESTION 1,10,YES,1368
701,"Ward 7, Precinct 1",201,QUESTION 1,20,NO,150
701,"Ward 7, Precinct 1",201,QUESTION 1,999995,Blank,290
701,"Ward 7, Precinct 1",201,QUESTION 1,999996,Total,1808
701,"Ward 7, Precinct 1",202,QUESTION 2,10,YES,1356
701,"Ward 7, Precinct 1",202,QUESTION 2,20,NO,346
701,"Ward 7, Precinct 1",202,QUESTION 2,999995,Blank,106
701,"Ward 7, Precinct 1",202,QUESTION 2,999996,Total,1808
701,"Ward 7, Precinct 1",203,QUESTION 3,10,YES,1513
701,"Ward 7, Precinct 1",203,QUESTION 3,20,NO,206
701,"Ward 7, Precinct 1",203,QUESTION 3,999995,Blank,89
701,"Ward 7, Precinct 1",203,QUESTION 3,999996,Total,1808
701,"Ward 7, Precinct 1",204,QUESTION 4,10,YES,1281
701,"Ward 7, Precinct 1",204,QUESTION 4,20,NO,231
701,"Ward 7, Precinct 1",204,QUESTION 4,999995,Blank,296
701,"Ward 7, Precinct 1",204,QUESTION 4,999996,Total,1808
701,"Ward 7, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,1272
701,"Ward 7, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,244
701,"Ward 7, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,292
701,"Ward 7, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,1808
701,"Ward 7, Precinct 1",260,QUESTION 6 CORP (25TH),10,YES,1433
701,"Ward 7, Precinct 1",260,QUESTION 6 CORP (25TH),20,NO,133
701,"Ward 7, Precinct 1",260,QUESTION 6 CORP (25TH),999995,Blank,242
701,"Ward 7, Precinct 1",260,QUESTION 6 CORP (25TH),999996,Total,1808
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,14
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,946
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,124
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,26
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,60,Write-in,3
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999995,Blank,3
702,"Ward 7, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999996,Total,1116
702,"Ward 7, Precinct 2",10,SENATOR in CONGRESS,5,SCOTT P BROWN,156
702,"Ward 7, Precinct 2",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,946
702,"Ward 7, Precinct 2",10,SENATOR in CONGRESS,20,Write-in,3
702,"Ward 7, Precinct 2",10,SENATOR in CONGRESS,999995,Blank,11
702,"Ward 7, Precinct 2",10,SENATOR in CONGRESS,999996,Total,1116
702,"Ward 7, Precinct 2",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,936
702,"Ward 7, Precinct 2",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,113
702,"Ward 7, Precinct 2",25,REP in CONGRESS 5th Dist,20,Write-in,4
702,"Ward 7, Precinct 2",25,REP in CONGRESS 5th Dist,999995,Blank,63
702,"Ward 7, Precinct 2",25,REP in CONGRESS 5th Dist,999996,Total,1116
702,"Ward 7, Precinct 2",30,COUNCILLOR,10,TERRENCE W KENNEDY,865
702,"Ward 7, Precinct 2",30,COUNCILLOR,40,Write-in,14
702,"Ward 7, Precinct 2",30,COUNCILLOR,999995,Blank,237
702,"Ward 7, Precinct 2",30,COUNCILLOR,999996,Total,1116
702,"Ward 7, Precinct 2",53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,850
702,"Ward 7, Precinct 2",53,SEN/GEN CT Middle&Suff,20,Write-in,11
702,"Ward 7, Precinct 2",53,SEN/GEN CT Middle&Suff,999995,Blank,255
702,"Ward 7, Precinct 2",53,SEN/GEN CT Middle&Suff,999996,Total,1116
702,"Ward 7, Precinct 2",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,874
702,"Ward 7, Precinct 2",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,0
702,"Ward 7, Precinct 2",65,REP/GEN CT 25th Middle,50,Write-in,13
702,"Ward 7, Precinct 2",65,REP/GEN CT 25th Middle,999995,Blank,229
702,"Ward 7, Precinct 2",65,REP/GEN CT 25th Middle,999996,Total,1116
702,"Ward 7, Precinct 2",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,852
702,"Ward 7, Precinct 2",80,CLERK of COURTS,20,Write-in,10
702,"Ward 7, Precinct 2",80,CLERK of COURTS,999995,Blank,254
702,"Ward 7, Precinct 2",80,CLERK of COURTS,999996,Total,1116
702,"Ward 7, Precinct 2",90,REGISTER of DEEDS,40,MARIA C CURTATONE,834
702,"Ward 7, Precinct 2",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
702,"Ward 7, Precinct 2",90,REGISTER of DEEDS,80,Write-in,12
702,"Ward 7, Precinct 2",90,REGISTER of DEEDS,999995,Blank,270
702,"Ward 7, Precinct 2",90,REGISTER of DEEDS,999996,Total,1116
702,"Ward 7, Precinct 2",100,SHERIFF,10,PETER J KOUTOUJIAN,740
702,"Ward 7, Precinct 2",100,SHERIFF,15,ERNESTO M PETRONE,112
702,"Ward 7, Precinct 2",100,SHERIFF,19,WI - James Williamson,0
702,"Ward 7, Precinct 2",100,SHERIFF,20,Write-in,5
702,"Ward 7, Precinct 2",100,SHERIFF,999995,Blank,259
702,"Ward 7, Precinct 2",100,SHERIFF,999996,Total,1116
702,"Ward 7, Precinct 2",201,QUESTION 1,10,YES,816
702,"Ward 7, Precinct 2",201,QUESTION 1,20,NO,101
702,"Ward 7, Precinct 2",201,QUESTION 1,999995,Blank,199
702,"Ward 7, Precinct 2",201,QUESTION 1,999996,Total,1116
702,"Ward 7, Precinct 2",202,QUESTION 2,10,YES,767
702,"Ward 7, Precinct 2",202,QUESTION 2,20,NO,261
702,"Ward 7, Precinct 2",202,QUESTION 2,999995,Blank,88
702,"Ward 7, Precinct 2",202,QUESTION 2,999996,Total,1116
702,"Ward 7, Precinct 2",203,QUESTION 3,10,YES,866
702,"Ward 7, Precinct 2",203,QUESTION 3,20,NO,177
702,"Ward 7, Precinct 2",203,QUESTION 3,999995,Blank,73
702,"Ward 7, Precinct 2",203,QUESTION 3,999996,Total,1116
702,"Ward 7, Precinct 2",204,QUESTION 4,10,YES,756
702,"Ward 7, Precinct 2",204,QUESTION 4,20,NO,175
702,"Ward 7, Precinct 2",204,QUESTION 4,999995,Blank,185
702,"Ward 7, Precinct 2",204,QUESTION 4,999996,Total,1116
702,"Ward 7, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,777
702,"Ward 7, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,164
702,"Ward 7, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,175
702,"Ward 7, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,1116
702,"Ward 7, Precinct 2",260,QUESTION 6 CORP (25TH),10,YES,828
702,"Ward 7, Precinct 2",260,QUESTION 6 CORP (25TH),20,NO,130
702,"Ward 7, Precinct 2",260,QUESTION 6 CORP (25TH),999995,Blank,158
702,"Ward 7, Precinct 2",260,QUESTION 6 CORP (25TH),999996,Total,1116
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,11
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,702
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,76
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,23
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,60,Write-in,0
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999995,Blank,1
703,"Ward 7, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999996,Total,813
703,"Ward 7, Precinct 3",10,SENATOR in CONGRESS,5,SCOTT P BROWN,109
703,"Ward 7, Precinct 3",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,691
703,"Ward 7, Precinct 3",10,SENATOR in CONGRESS,20,Write-in,2
703,"Ward 7, Precinct 3",10,SENATOR in CONGRESS,999995,Blank,11
703,"Ward 7, Precinct 3",10,SENATOR in CONGRESS,999996,Total,813
703,"Ward 7, Precinct 3",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,683
703,"Ward 7, Precinct 3",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,74
703,"Ward 7, Precinct 3",25,REP in CONGRESS 5th Dist,20,Write-in,4
703,"Ward 7, Precinct 3",25,REP in CONGRESS 5th Dist,999995,Blank,52
703,"Ward 7, Precinct 3",25,REP in CONGRESS 5th Dist,999996,Total,813
703,"Ward 7, Precinct 3",30,COUNCILLOR,10,TERRENCE W KENNEDY,674
703,"Ward 7, Precinct 3",30,COUNCILLOR,40,Write-in,6
703,"Ward 7, Precinct 3",30,COUNCILLOR,999995,Blank,133
703,"Ward 7, Precinct 3",30,COUNCILLOR,999996,Total,813
703,"Ward 7, Precinct 3",53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,667
703,"Ward 7, Precinct 3",53,SEN/GEN CT Middle&Suff,20,Write-in,7
703,"Ward 7, Precinct 3",53,SEN/GEN CT Middle&Suff,999995,Blank,139
703,"Ward 7, Precinct 3",53,SEN/GEN CT Middle&Suff,999996,Total,813
703,"Ward 7, Precinct 3",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,669
703,"Ward 7, Precinct 3",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,2
703,"Ward 7, Precinct 3",65,REP/GEN CT 25th Middle,50,Write-in,7
703,"Ward 7, Precinct 3",65,REP/GEN CT 25th Middle,999995,Blank,135
703,"Ward 7, Precinct 3",65,REP/GEN CT 25th Middle,999996,Total,813
703,"Ward 7, Precinct 3",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,652
703,"Ward 7, Precinct 3",80,CLERK of COURTS,20,Write-in,6
703,"Ward 7, Precinct 3",80,CLERK of COURTS,999995,Blank,155
703,"Ward 7, Precinct 3",80,CLERK of COURTS,999996,Total,813
703,"Ward 7, Precinct 3",90,REGISTER of DEEDS,40,MARIA C CURTATONE,650
703,"Ward 7, Precinct 3",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
703,"Ward 7, Precinct 3",90,REGISTER of DEEDS,80,Write-in,6
703,"Ward 7, Precinct 3",90,REGISTER of DEEDS,999995,Blank,157
703,"Ward 7, Precinct 3",90,REGISTER of DEEDS,999996,Total,813
703,"Ward 7, Precinct 3",100,SHERIFF,10,PETER J KOUTOUJIAN,575
703,"Ward 7, Precinct 3",100,SHERIFF,15,ERNESTO M PETRONE,69
703,"Ward 7, Precinct 3",100,SHERIFF,19,WI - James Williamson,0
703,"Ward 7, Precinct 3",100,SHERIFF,20,Write-in,4
703,"Ward 7, Precinct 3",100,SHERIFF,999995,Blank,165
703,"Ward 7, Precinct 3",100,SHERIFF,999996,Total,813
703,"Ward 7, Precinct 3",201,QUESTION 1,10,YES,614
703,"Ward 7, Precinct 3",201,QUESTION 1,20,NO,66
703,"Ward 7, Precinct 3",201,QUESTION 1,999995,Blank,133
703,"Ward 7, Precinct 3",201,QUESTION 1,999996,Total,813
703,"Ward 7, Precinct 3",202,QUESTION 2,10,YES,543
703,"Ward 7, Precinct 3",202,QUESTION 2,20,NO,222
703,"Ward 7, Precinct 3",202,QUESTION 2,999995,Blank,48
703,"Ward 7, Precinct 3",202,QUESTION 2,999996,Total,813
703,"Ward 7, Precinct 3",203,QUESTION 3,10,YES,645
703,"Ward 7, Precinct 3",203,QUESTION 3,20,NO,124
703,"Ward 7, Precinct 3",203,QUESTION 3,999995,Blank,44
703,"Ward 7, Precinct 3",203,QUESTION 3,999996,Total,813
703,"Ward 7, Precinct 3",204,QUESTION 4,10,YES,590
703,"Ward 7, Precinct 3",204,QUESTION 4,20,NO,114
703,"Ward 7, Precinct 3",204,QUESTION 4,999995,Blank,109
703,"Ward 7, Precinct 3",204,QUESTION 4,999996,Total,813
703,"Ward 7, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,574
703,"Ward 7, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,140
703,"Ward 7, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,99
703,"Ward 7, Precinct 3",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,813
703,"Ward 7, Precinct 3",260,QUESTION 6 CORP (25TH),10,YES,622
703,"Ward 7, Precinct 3",260,QUESTION 6 CORP (25TH),20,NO,94
703,"Ward 7, Precinct 3",260,QUESTION 6 CORP (25TH),999995,Blank,97
703,"Ward 7, Precinct 3",260,QUESTION 6 CORP (25TH),999996,Total,813
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,13
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1179
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,156
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,16
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,60,Write-in,2
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999995,Blank,5
801,"Ward 8, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999996,Total,1371
801,"Ward 8, Precinct 1",10,SENATOR in CONGRESS,5,SCOTT P BROWN,204
801,"Ward 8, Precinct 1",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1150
801,"Ward 8, Precinct 1",10,SENATOR in CONGRESS,20,Write-in,2
801,"Ward 8, Precinct 1",10,SENATOR in CONGRESS,999995,Blank,15
801,"Ward 8, Precinct 1",10,SENATOR in CONGRESS,999996,Total,1371
801,"Ward 8, Precinct 1",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1134
801,"Ward 8, Precinct 1",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,143
801,"Ward 8, Precinct 1",25,REP in CONGRESS 5th Dist,20,Write-in,3
801,"Ward 8, Precinct 1",25,REP in CONGRESS 5th Dist,999995,Blank,91
801,"Ward 8, Precinct 1",25,REP in CONGRESS 5th Dist,999996,Total,1371
801,"Ward 8, Precinct 1",30,COUNCILLOR,10,TERRENCE W KENNEDY,1047
801,"Ward 8, Precinct 1",30,COUNCILLOR,40,Write-in,4
801,"Ward 8, Precinct 1",30,COUNCILLOR,999995,Blank,320
801,"Ward 8, Precinct 1",30,COUNCILLOR,999996,Total,1371
801,"Ward 8, Precinct 1",53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,1046
801,"Ward 8, Precinct 1",53,SEN/GEN CT Middle&Suff,20,Write-in,5
801,"Ward 8, Precinct 1",53,SEN/GEN CT Middle&Suff,999995,Blank,320
801,"Ward 8, Precinct 1",53,SEN/GEN CT Middle&Suff,999996,Total,1371
801,"Ward 8, Precinct 1",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,1084
801,"Ward 8, Precinct 1",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,0
801,"Ward 8, Precinct 1",65,REP/GEN CT 25th Middle,50,Write-in,6
801,"Ward 8, Precinct 1",65,REP/GEN CT 25th Middle,999995,Blank,281
801,"Ward 8, Precinct 1",65,REP/GEN CT 25th Middle,999996,Total,1371
801,"Ward 8, Precinct 1",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1043
801,"Ward 8, Precinct 1",80,CLERK of COURTS,20,Write-in,3
801,"Ward 8, Precinct 1",80,CLERK of COURTS,999995,Blank,325
801,"Ward 8, Precinct 1",80,CLERK of COURTS,999996,Total,1371
801,"Ward 8, Precinct 1",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1026
801,"Ward 8, Precinct 1",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
801,"Ward 8, Precinct 1",90,REGISTER of DEEDS,80,Write-in,1
801,"Ward 8, Precinct 1",90,REGISTER of DEEDS,999995,Blank,344
801,"Ward 8, Precinct 1",90,REGISTER of DEEDS,999996,Total,1371
801,"Ward 8, Precinct 1",100,SHERIFF,10,PETER J KOUTOUJIAN,927
801,"Ward 8, Precinct 1",100,SHERIFF,15,ERNESTO M PETRONE,115
801,"Ward 8, Precinct 1",100,SHERIFF,19,WI - James Williamson,0
801,"Ward 8, Precinct 1",100,SHERIFF,20,Write-in,1
801,"Ward 8, Precinct 1",100,SHERIFF,999995,Blank,328
801,"Ward 8, Precinct 1",100,SHERIFF,999996,Total,1371
801,"Ward 8, Precinct 1",201,QUESTION 1,10,YES,990
801,"Ward 8, Precinct 1",201,QUESTION 1,20,NO,129
801,"Ward 8, Precinct 1",201,QUESTION 1,999995,Blank,252
801,"Ward 8, Precinct 1",201,QUESTION 1,999996,Total,1371
801,"Ward 8, Precinct 1",202,QUESTION 2,10,YES,954
801,"Ward 8, Precinct 1",202,QUESTION 2,20,NO,343
801,"Ward 8, Precinct 1",202,QUESTION 2,999995,Blank,74
801,"Ward 8, Precinct 1",202,QUESTION 2,999996,Total,1371
801,"Ward 8, Precinct 1",203,QUESTION 3,10,YES,1069
801,"Ward 8, Precinct 1",203,QUESTION 3,20,NO,234
801,"Ward 8, Precinct 1",203,QUESTION 3,999995,Blank,68
801,"Ward 8, Precinct 1",203,QUESTION 3,999996,Total,1371
801,"Ward 8, Precinct 1",204,QUESTION 4,10,YES,933
801,"Ward 8, Precinct 1",204,QUESTION 4,999995,Blank,244
801,"Ward 8, Precinct 1",204,QUESTION 4,999996,Total,1371
801,"Ward 8, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,928
801,"Ward 8, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,215
801,"Ward 8, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,228
801,"Ward 8, Precinct 1",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,1371
801,"Ward 8, Precinct 1",260,QUESTION 6 CORP (25TH),10,YES,1003
801,"Ward 8, Precinct 1",260,QUESTION 6 CORP (25TH),20,NO,166
801,"Ward 8, Precinct 1",260,QUESTION 6 CORP (25TH),999995,Blank,202
801,"Ward 8, Precinct 1",260,QUESTION 6 CORP (25TH),999996,Total,1371
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,11
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1201
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,147
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,17
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,60,Write-in,1
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999995,Blank,3
802,"Ward 8, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999996,Total,1380
802,"Ward 8, Precinct 2",10,SENATOR in CONGRESS,5,SCOTT P BROWN,198
802,"Ward 8, Precinct 2",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1170
802,"Ward 8, Precinct 2",10,SENATOR in CONGRESS,20,Write-in,0
802,"Ward 8, Precinct 2",10,SENATOR in CONGRESS,999995,Blank,12
802,"Ward 8, Precinct 2",10,SENATOR in CONGRESS,999996,Total,1380
802,"Ward 8, Precinct 2",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1177
802,"Ward 8, Precinct 2",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,131
802,"Ward 8, Precinct 2",25,REP in CONGRESS 5th Dist,20,Write-in,3
802,"Ward 8, Precinct 2",25,REP in CONGRESS 5th Dist,999995,Blank,69
802,"Ward 8, Precinct 2",25,REP in CONGRESS 5th Dist,999996,Total,1380
802,"Ward 8, Precinct 2",30,COUNCILLOR,10,TERRENCE W KENNEDY,1018
802,"Ward 8, Precinct 2",30,COUNCILLOR,40,Write-in,11
802,"Ward 8, Precinct 2",30,COUNCILLOR,999995,Blank,351
802,"Ward 8, Precinct 2",30,COUNCILLOR,999996,Total,1380
802,"Ward 8, Precinct 2",53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,1016
802,"Ward 8, Precinct 2",53,SEN/GEN CT Middle&Suff,20,Write-in,11
802,"Ward 8, Precinct 2",53,SEN/GEN CT Middle&Suff,999995,Blank,353
802,"Ward 8, Precinct 2",53,SEN/GEN CT Middle&Suff,999996,Total,1380
802,"Ward 8, Precinct 2",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,1064
802,"Ward 8, Precinct 2",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,1
802,"Ward 8, Precinct 2",65,REP/GEN CT 25th Middle,50,Write-in,13
802,"Ward 8, Precinct 2",65,REP/GEN CT 25th Middle,999995,Blank,302
802,"Ward 8, Precinct 2",65,REP/GEN CT 25th Middle,999996,Total,1380
802,"Ward 8, Precinct 2",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1013
802,"Ward 8, Precinct 2",80,CLERK of COURTS,20,Write-in,6
802,"Ward 8, Precinct 2",80,CLERK of COURTS,999995,Blank,361
802,"Ward 8, Precinct 2",80,CLERK of COURTS,999996,Total,1380
802,"Ward 8, Precinct 2",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1003
802,"Ward 8, Precinct 2",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
802,"Ward 8, Precinct 2",90,REGISTER of DEEDS,80,Write-in,10
802,"Ward 8, Precinct 2",90,REGISTER of DEEDS,999995,Blank,367
802,"Ward 8, Precinct 2",90,REGISTER of DEEDS,999996,Total,1380
802,"Ward 8, Precinct 2",100,SHERIFF,10,PETER J KOUTOUJIAN,923
802,"Ward 8, Precinct 2",100,SHERIFF,15,ERNESTO M PETRONE,120
802,"Ward 8, Precinct 2",100,SHERIFF,19,WI - James Williamson,0
802,"Ward 8, Precinct 2",100,SHERIFF,20,Write-in,6
802,"Ward 8, Precinct 2",100,SHERIFF,999995,Blank,331
802,"Ward 8, Precinct 2",100,SHERIFF,999996,Total,1380
802,"Ward 8, Precinct 2",201,QUESTION 1,10,YES,1004
802,"Ward 8, Precinct 2",201,QUESTION 1,20,NO,109
802,"Ward 8, Precinct 2",201,QUESTION 1,999995,Blank,267
802,"Ward 8, Precinct 2",201,QUESTION 1,999996,Total,1380
802,"Ward 8, Precinct 2",202,QUESTION 2,10,YES,975
802,"Ward 8, Precinct 2",202,QUESTION 2,20,NO,306
802,"Ward 8, Precinct 2",202,QUESTION 2,999995,Blank,99
802,"Ward 8, Precinct 2",202,QUESTION 2,999996,Total,1380
802,"Ward 8, Precinct 2",203,QUESTION 3,10,YES,1057
802,"Ward 8, Precinct 2",203,QUESTION 3,20,NO,222
802,"Ward 8, Precinct 2",203,QUESTION 3,999995,Blank,101
802,"Ward 8, Precinct 2",203,QUESTION 3,999996,Total,1380
802,"Ward 8, Precinct 2",204,QUESTION 4,10,YES,862
802,"Ward 8, Precinct 2",204,QUESTION 4,20,NO,220
802,"Ward 8, Precinct 2",204,QUESTION 4,999995,Blank,298
802,"Ward 8, Precinct 2",204,QUESTION 4,999996,Total,1380
802,"Ward 8, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),10,YES,881
802,"Ward 8, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),20,NO,220
802,"Ward 8, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),999995,Blank,279
802,"Ward 8, Precinct 2",220,QUESTION 5 MJ (MIDD-SUFF)),999996,Total,1380
802,"Ward 8, Precinct 2",260,QUESTION 6 CORP (25TH),10,YES,981
802,"Ward 8, Precinct 2",260,QUESTION 6 CORP (25TH),20,NO,147
802,"Ward 8, Precinct 2",260,QUESTION 6 CORP (25TH),999995,Blank,252
802,"Ward 8, Precinct 2",260,QUESTION 6 CORP (25TH),999996,Total,1380
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,14
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,485
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,57
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,11
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,60,Write-in,0
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999995,Blank,3
803,"Ward 8, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999996,Total,570
803,"Ward 8, Precinct 3",10,SENATOR in CONGRESS,5,SCOTT P BROWN,81
803,"Ward 8, Precinct 3",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,480
803,"Ward 8, Precinct 3",10,SENATOR in CONGRESS,20,Write-in,1
803,"Ward 8, Precinct 3",10,SENATOR in CONGRESS,999995,Blank,8
803,"Ward 8, Precinct 3",10,SENATOR in CONGRESS,999996,Total,570
803,"Ward 8, Precinct 3",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,458
803,"Ward 8, Precinct 3",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,62
803,"Ward 8, Precinct 3",25,REP in CONGRESS 5th Dist,20,Write-in,1
803,"Ward 8, Precinct 3",25,REP in CONGRESS 5th Dist,999995,Blank,49
803,"Ward 8, Precinct 3",25,REP in CONGRESS 5th Dist,999996,Total,570
803,"Ward 8, Precinct 3",30,COUNCILLOR,10,TERRENCE W KENNEDY,451
803,"Ward 8, Precinct 3",30,COUNCILLOR,40,Write-in,7
803,"Ward 8, Precinct 3",30,COUNCILLOR,999995,Blank,112
803,"Ward 8, Precinct 3",30,COUNCILLOR,999996,Total,570
803,"Ward 8, Precinct 3",53,SEN/GEN CT Middle&Suff,10,SAL N DiDOMENICO,454
803,"Ward 8, Precinct 3",53,SEN/GEN CT Middle&Suff,20,Write-in,4
803,"Ward 8, Precinct 3",53,SEN/GEN CT Middle&Suff,999995,Blank,112
803,"Ward 8, Precinct 3",53,SEN/GEN CT Middle&Suff,999996,Total,570
803,"Ward 8, Precinct 3",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,456
803,"Ward 8, Precinct 3",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,2
803,"Ward 8, Precinct 3",65,REP/GEN CT 25th Middle,50,Write-in,3
